,time,E1,S1,E2,S2,E3,S3,E4,S4,E5,S5,E6,S6,RE,R,E3Solid,S3Solid,E3Coh,S3Coh,E5solid,S5solid,E5coh,S5coh,E6solid,S6solid,E6coh,S6coh,TotalVolumecoh,TotalVolume,TotalVolumetraction
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.960003852844,129.960003852844
1,0.000506390002556145,-1.9230888479175875e-15,-0.005414846278411502,-1.036560859094968e-05,-0.8665899947539601,1.2584111702053523e-05,0.07230818783960258,3.3662370752670537e-17,-1.7323328249301438e-12,-1.7456649627478013e-15,1.0588056107400046e-11,4.330075439755836e-19,5.896765179283243e-13,1.63035489630488e-05,0.869618314892536,9.710677110390789e-06,0.07202084439954148,2.873434591662734e-06,0.00028734344006109414,-3.4888298717352956e-15,1.0226389705880343e-11,1.7431649089874943e-15,3.616664015197036e-13,4.1483852182085636e-19,5.896812647009607e-13,1.8169022154727253e-20,-4.746772636413099e-18,0.910079878754914,129.959923565388,130.870003444143
2,0.00100836949422956,1.3958347291501219e-16,-0.0757357225687524,-6.72256386058239e-05,-5.665479712025623,8.16902067026815e-05,0.3759355817487524,2.8963568452554404e-16,2.027864126546358e-09,2.001593985528688e-13,4.079849253999045e-08,1.3153693103410637e-14,1.0494463935150711e-09,0.000105794973212756,5.67844378581594,5.6434419031922356e-05,0.3734100051461987,2.5255787670759144e-05,0.002525576602553703,4.108606088785951e-13,4.084063098819692e-08,-2.1070121032572627e-13,-4.213844820647054e-11,5.299754580841338e-14,1.047244729953864e-09,-3.984385270500274e-14,2.201663561207136e-12,0.91299429605715,129.958647727966,130.871642024023
3,0.00150627759285271,1.7483109564776477e-16,-0.15866390744589692,-0.00013405424869915766,-11.306063026082994,0.00016307400909676325,0.7321377700716767,1.157167263185812e-15,3.708353127497761e-09,-8.639609641660686e-13,-2.063356226864259e-09,1.553296890257994e-13,-5.291060021486629e-10,0.000211101099090428,11.3308543852462,0.00011130094254782848,0.7269604752010471,5.177306654893477e-05,0.005177294870629567,-1.7614271392534347e-12,-2.2428403105449143e-09,8.974661750873661e-13,1.7948408368065539e-10,4.083960715450547e-14,-5.419019769590042e-10,1.1449008187129392e-13,1.2795974810341296e-11,0.916424507973716,129.957144916058,130.873569424031
4,0.00200649327598512,1.2262493671211088e-16,-0.23066018844999137,-0.000201203491496603,-16.960347695389235,0.0002449459293814805,1.1164123779613566,-5.049011212052017e-16,1.4982280374250474e-08,1.9786105925524898e-11,2.1477145972237742e-07,3.420633805735254e-13,1.5014797695513216e-09,0.000316987938746857,16.9986168457524,0.00016828212017007171,1.1087459991472475,7.66638092114088e-05,0.007666378814109143,4.007135024285755e-11,2.1882851049317488e-07,-2.028524431733265e-11,-4.057050770797458e-09,3.502403234889734e-13,1.5191207167523056e-09,-8.176942915447993e-15,-1.7640947200984016e-11,0.919627070659772,129.955876410007,130.875503480667
5,0.0025106614921242,1.100244618688282e-16,-0.31823316735522894,-0.0002688836081131116,-22.67679599386465,0.00032772054852924285,1.4687480530520216,5.8418500717390976e-15,3.939842512881947e-09,-1.0692829605807101e-11,-5.866275344396315e-08,5.899772403730777e-13,-2.438870570520674e-08,0.000423909368427065,22.726538886058,0.00022325050930107948,1.4583010690114766,0.00010447003922816337,0.010446984040545004,-2.1630005142624023e-11,-6.085018772138695e-08,1.0937175536816922e-11,2.1874342774237954e-09,1.020483635584245e-12,-2.432844522527993e-08,-4.305063952111674e-13,-6.02604799268086e-11,0.923176049720496,129.95427557826,130.877451627981
6,0.00300543056800961,1.4300285516024884e-16,-0.3874710453213624,-0.0003353055876945481,-28.26780634368975,0.00040908374853758475,1.8535283142759857,9.771651118310233e-15,-9.433340746833917e-07,-1.79311113804101e-11,-2.0381916070703974e-07,-8.983165346755395e-13,1.019119187215959e-09,0.000528941726900751,28.3311591098411,0.0002799375769074932,1.8406137008718193,0.00012914617163009155,0.012914613404166442,-3.688901075194957e-11,-2.076107391584559e-07,1.895789937153947e-11,3.791578451416167e-09,-2.076005955521764e-12,8.172494618974985e-10,1.1776894208462246e-12,2.0186972531846057e-10,0.926299013197422,129.953063726425,130.879362739623
7,0.00350010558031499,-3.4697908585536833e-16,-0.47460259445181985,-0.00040171872364408044,-33.87866218559729,0.0004906914551947501,2.196466946212976,1.5478827996137257e-13,1.0166884329430953e-07,4.4818610963625643e-11,2.89931161495525e-07,2.4317932591608922e-09,-0.0005501298885636464,0.000634157738369001,33.9531068748786,0.0003336742720553675,2.1807652520338605,0.00015701718313938258,0.01570169417911549,9.28603883991864e-11,2.9953951898832317e-07,-4.8041777435560754e-11,-9.60835749279817e-09,4.977179539958344e-09,-0.0005496207943296912,-2.5453862807974518e-09,-5.090942339551572e-07,0.929805232444778,129.951466590166,130.881271822611
8,0.00401127245277166,-2.7272138414328377e-15,-0.5466341373986241,-0.0004703573565001517,-39.65664061222579,0.0005750444960601017,2.5929540794815704,-4.769308803017182e-14,-4.215501102587894e-06,5.6477932760073236e-11,3.61069773310823e-07,1.3205257459491697e-08,0.0019046198267093928,0.000742907945466468,39.745079796288,0.00039216790562743634,2.57466642339089,0.00018287659043266533,0.018287656090680393,1.1921956029097237e-10,3.736181483004358e-07,-6.274162753089913e-11,-1.2548374989612807e-08,2.7150685328705507e-08,0.0019074089271072772,-1.394542786921381e-08,-2.7891003978844538e-06,0.933040051488206,129.950204968452,130.883245019941
9,0.00450771301984787,-3.0418971661259133e-15,-0.6323638832315709,-0.0005370161927182931,-45.286213042930726,0.0006573154567247666,2.9411782722991973,-1.4416880226852495e-13,-1.5322075933249121e-06,-5.572826208701813e-11,-1.2710201783737371e-06,-1.79062984472592e-08,-0.00011276940231975431,0.000848793261761413,45.3860276461015,0.00044637997799817583,2.9200847331192263,0.0002109354787265908,0.02109353917997092,-1.0655988830889362e-10,-1.2811862853211778e-06,5.083162622187549e-11,1.0166106947440657e-08,-3.6715433408456496e-08,-0.0001165312053101362,1.8809134961197295e-08,3.76180299038189e-06,0.936520057264715,129.948639005423,130.885159062687
10,0.00500829797238111,-4.392054711665881e-14,-0.7057991722793336,-0.0006042374102482751,-50.94838085283567,0.0007403485912431089,3.322789727022667,3.532558126797511e-13,-6.258869367290458e-08,-5.227919162338965e-11,-1.0973752917573026e-06,7.833712886563358e-08,0.0007521228645052834,0.00095562486920125,51.06149817752,0.000503189621220315,3.2990738315621893,0.00023715897002279387,0.02371589546047792,-1.0070037467500135e-10,-1.107059944103166e-06,4.84211830516117e-11,9.684652345863357e-09,1.6245248599544004e-07,0.0007689460692277444,-8.411535712980647e-08,-1.6823204722461e-05,0.939747769618407,129.947341173887,130.887088943506
11,0.0055077513679862,-4.646685953801699e-14,-0.7885043606701193,-0.0006713132096078273,-56.608988211207425,0.0008234324963480017,3.6814681691803544,-4.4298256585872453e-13,7.569899730560258e-06,-6.74354571400132e-12,1.0856500931496497e-07,-2.3619977018268805e-08,-0.00020865146964281747,0.00106240411425868,56.7340505635522,0.0005583176320763043,3.654956684187453,0.0002651148642716974,0.02651148499290157,-4.083213153630366e-11,1.017462941850799e-07,3.408858582230234e-11,6.818715129885066e-09,-4.89165108519858e-08,-0.0002137104595393845,2.5296533833716992e-08,5.058989896567038e-06,0.943170877173543,129.94584235549,130.889013232663
12,0.00600614678114653,-2.0622314840106725e-13,-0.8652418073590854,-0.0007382521842080192,-62.251481910065294,0.0009064478107108828,4.053031885313589,-1.770295938733214e-12,3.000145822488384e-06,4.897888297350645e-11,3.63617213571272e-06,-4.0690928939944667e-08,-0.00040635047807085757,0.00116904402085046,62.3892836231744,0.0006142890587005237,4.023816015983424,0.0002921587520103591,0.029215869330164956,9.548043938129626e-11,3.6454729432675784e-06,-4.650155640778981e-11,-9.300807554858382e-09,-8.463391507995234e-08,-0.00041513911049460763,4.394298614000767e-08,8.788632423750058e-06,0.94646032107994,129.944472283125,130.890932604205
13,0.00650175707414746,-5.229886001041294e-13,-0.943600786553983,-0.0008048175352075049,-67.8649658015163,0.0009892454797343511,4.417691590646974,7.913983980712579e-14,-1.566007706212809e-05,1.2709358426951563e-10,2.3512192869864636e-07,-1.9125207086311477e-08,-0.0007242504397378976,0.00127527953191374,68.0151451163652,0.0006696051305206699,4.385727561578636,0.00031964034921368124,0.031964029068337396,3.949944704566351e-10,2.887077281916043e-07,-2.6790088618711946e-10,-5.3585799492957955e-08,-3.890095787721493e-08,-0.0007282067017422986,1.9775750790903453e-08,3.956262004400977e-06,0.949775052489713,129.943064808846,130.892839861335
14,0.00701260380446911,4.357073254641841e-12,-1.026005306897815,-0.0008734335931085887,-73.65322489718243,0.001074795081051329,4.789813031814726,1.187196412146703e-12,-2.932674577886253e-05,7.438981275658265e-10,-7.702909570460053e-06,1.0666492053324293e-07,0.0006294910971177116,0.00138494430184057,73.8159368559503,0.000726357005612807,4.754969236264237,0.0003484380754385219,0.034843795550489,3.607156694167689e-10,-7.779534013168867e-06,3.8318245814905756e-10,7.662444270881472e-08,2.2311519717953472e-07,0.0006527803680052599,-1.1645027664629179e-07,-2.32892708875483e-05,0.953225540230051,129.941579431295,130.894804971525
15,0.0075114001519978,3.919347108050253e-12,-1.1017633718226256,-0.0009404421313441358,-79.30025315568015,0.0011583874323416036,5.164191599639594,4.2388065348405847e-13,-2.5980738070832877e-05,2.08192397966862e-09,2.216644621378527e-05,-2.039455494686349e-07,0.0003473393676859638,0.00149207670292522,79.4758636825171,0.0007825489603707368,5.126607750633072,0.00037583847197086677,0.037583849006521675,2.487207622472007e-09,2.2247501248232366e-05,-4.052836428033868e-10,-8.105503444709713e-08,-4.301720754673291e-07,0.00030209325903426607,2.262265259986942e-07,4.524610865169775e-05,0.956492519937456,129.940229982138,130.896722502075
16,0.00800230074673891,-3.746251813419396e-11,-1.1837103414383092,-0.001006389073052015,-84.86636659688693,0.0012409818768861843,5.515430789598401,-5.714754560816891e-12,-7.327733275607588e-05,-4.2678539281493445e-09,-3.702811473612308e-06,1.0769204119882427e-08,-0.005846544528731287,0.00159776562275343,85.0536381380124,0.0008366364429757768,5.47499625619289,0.00040434543391040746,0.040434533405511175,-7.032553902043655e-09,-4.255717905159411e-06,2.7646999738943103e-09,5.529064315471032e-07,2.1210273549522313e-08,-0.005844456514474828,-1.0441069429639886e-08,-2.088014256458777e-06,0.959865537239239,129.938744068146,130.898609605385
17,0.00850772485136986,-2.063548495362773e-11,-1.2586108785252865,-0.001074291827184184,-90.5869660669913,0.0013260577619485965,5.899168092660211,-1.4842474623979705e-11,-0.00011278543203690046,3.0823159868214173e-09,-3.012556975859984e-05,-5.928123424224789e-08,0.0007683619388011502,0.00170661422749918,90.7875691235052,0.000893880131260158,5.855950301401676,0.0004321776306884385,0.04321779125853453,1.6851706492041502e-09,-3.0404880634978286e-05,1.3971453376172672e-09,2.7931087637844424e-07,-1.3123078098675377e-07,0.0007539758208307063,7.194954674450588e-08,1.4386117970443873e-05,0.963133948855102,129.937416225672,130.900550174527
