,time,E1,S1,E2,S2,E3,S3,E4,S4,E5,S5,E6,S6,RE,R,E3Solid,S3Solid,E3Coh,S3Coh,E5solid,S5solid,E5coh,S5coh,E6solid,S6solid,E6coh,S6coh,TotalVolumecoh,TotalVolume,TotalVolumetraction
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.960003852844,129.960003852844
1,0.000502198527101427,-2.189440599831922e-05,-1.5468435769662126,-8.935789599750616e-11,-0.5007992292900342,7.07720318872211e-09,-0.07309672390858253,1.6258981618603975e-12,2.0923025290352226e-06,2.6772942981883463e-10,3.46486277498703e-06,-1.2843187418537613e-05,-0.054762081198532896,2.53833119835334e-05,1.62845538356409,4.813527261380936e-06,-0.07261611355926861,-4.806450058192214e-06,-0.00048061034931391744,5.371458857900259e-10,3.5187497797825747e-06,-2.694164559711912e-10,-5.388700479554467e-08,-1.1061827501485474e-05,-0.05440580218422059,-1.7813599170521389e-06,-0.00035627901431230236,0.909074647119269,129.95778465271,130.866859299829
2,0.00100149563513696,-0.00014402979986096522,-10.165655867937028,-3.146881714815041e-09,-3.290230334118141,2.7775494527151747e-07,-0.4655563997766877,2.946806715303486e-10,8.597079694527832e-06,1.7548704432329248e-08,0.00048524145783095,-8.399872936493948e-05,-0.35016611877223525,0.000166734661209571,10.7007258718517,3.274183990893053e-05,-0.46231158276475515,-3.246408496365901e-05,-0.003244817011932577,3.479072986699167e-08,0.0004886898243442463,-1.7242025434662423e-08,-3.4483665132963547e-06,-7.188781784038917e-05,-0.3477436246696143,-1.2110911524550302e-05,-0.0024224941026209645,0.905418935697526,129.945565551519,130.850984487217
3,0.00150208978448063,-0.0002900960311798344,-20.473288039017543,-1.2416126964231738e-08,-6.629416608776691,8.629232818290282e-07,-0.9399519297069274,-3.121644506042259e-09,0.00016227205464922068,-4.909546610834412e-08,0.0007849945519801634,-0.00016901624394689802,-0.7029798240099027,0.000335742379265813,21.5518532522606,6.578840000885562e-05,-0.9334655776126344,-6.49254767270266e-05,-0.006486352094293046,-9.7037476380285e-08,0.0007754061372432165,4.7942010271940884e-08,9.58841473694687e-06,-0.00014470304939485064,-0.6981159314524323,-2.4313194552047387e-05,-0.0048638925574703284,0.901093848980963,129.930907815695,130.832001664676
4,0.0020022657699883,-0.00043609169688869784,-30.782652119599575,-2.7813307954227297e-08,-9.957729898733561,1.5431876430622096e-06,-1.4145654244247519,-3.952281682256e-10,-0.00022377002765365528,3.172392789859832e-08,0.0005046095523900332,-0.0002539160577176887,-1.057840192057629,0.000504630276212597,32.4013591963213,9.878814725484822e-05,-1.4048539425367614,-9.724495961178602e-05,-0.009711481887990425,6.199883284891124e-08,0.0005106644997441275,-3.027490495031292e-08,-6.0549473540942806e-06,-0.00021759880812834232,-1.0505739203629365,-3.6317249589346354e-05,-0.0072662716946925165,0.896778883878142,129.91625469923,130.813033583108
5,0.00250005489215255,-0.0005814075782635235,-41.047946320254155,-4.5062484895569846e-08,-13.265028213045115,2.4885421023893023e-06,-1.8854497299398483,-1.6677867446176295e-09,0.00021574650468851597,-9.712454040465e-08,0.004878156643450766,-0.00033828253342208767,-1.407341302721678,0.000672663399323244,43.2022039330494,0.00013174347921977148,-1.8725453554966296,-0.00012925493711738218,-0.01290437444321868,-1.907316684077245e-07,0.004859435191574684,9.36071280030745e-08,1.872145187608188e-05,-0.0002901255521402042,-1.3977049067633087,-4.8156981281883486e-05,-0.009636395958369182,0.892469732323661,129.90168607235,130.794155804673
6,0.00301109487190843,-0.0007306011924723397,-51.572074116331436,-6.478556532438782e-08,-16.677774555998393,3.976546023738788e-06,-2.3712931042933802,-6.155321291346132e-11,0.0023977064219804847,-5.895624664162949e-08,0.0008528499465752293,-0.00042459042088464693,-1.7692654165469737,0.000845027188047993,54.2824127169942,0.0001654110316498583,-2.355179472821263,-0.0001614344856261195,-0.016113631472117085,-1.1542286752399082e-07,0.0008415561469462726,5.6466620882361325e-08,1.1293799628956692e-05,-0.00036422209181812015,-1.7571839041755504,-6.036832906652678e-05,-0.012081512371423297,0.888066617771983,129.886706441641,130.774773059413
7,0.0035086867865175,-0.0008758708396182923,-61.79940641438715,-8.271643827519742e-08,-20.020326917341368,5.804079035558524e-06,-2.8424645118132243,-2.8395015273604637e-09,0.001329482488201611,-3.24530543312355e-07,-0.001724893112706207,-0.0005088790194179034,-2.1197325986438855,0.00101298636891173,65.0580740460496,0.00019832944827805236,-2.8232500634592244,-0.00019252536924249384,-0.01921444835399999,-6.283640452397201e-07,-0.0017856615847900784,3.0383350192736506e-07,6.076847208387145e-05,-0.00043709355149700274,-2.1053642858484407,-7.17854679209007e-05,-0.014368312795444815,0.883759732358158,129.872138410807,130.755898143165
8,0.00400627823546529,-0.0010211890790443258,-72.02912615455763,-1.0124621442905097e-07,-23.36549836256641,7.723491805110122e-06,-3.3156509237042635,-6.884502601241941e-10,-0.0006131674446405305,-8.558852169466572e-08,0.002974899561770564,-0.0005928961845796846,-2.4657739082214563,0.00118085252709679,75.8367662783732,0.0002311308461735589,-3.2933561207172595,-0.00022340735436844877,-0.022294802987004037,-1.6403114325871235e-07,0.002959208927152948,7.844262156404664e-08,1.569063461761633e-05,-0.0005096619154229167,-2.4491118703612758,-8.32342691567679e-05,-0.0166620378601805,0.879470772575587,129.857553064823,130.737023837399
9,0.00450386991724372,-0.0011665429730142224,-82.28151537480676,-1.1819784765762658e-07,-26.68869802746279,9.892065103358129e-06,-3.786673157193635,-8.101239338915585e-11,0.0003658202649214348,-2.8827780911146946e-07,-0.002292122266920279,-0.0006761334255306456,-2.8143740279960157,0.00134836080743824,86.630213984107,0.00026410113281986853,-3.7613060505109543,-0.0002542090677165104,-0.025367106682680607,-5.522529214323724e-07,-0.0023449191203232687,2.6397511232090295e-07,5.279685340298969e-05,-0.0005809461839710642,-2.7953168396174672,-9.518724155958141e-05,-0.019057188378548418,0.875160986790434,129.842986941338,130.718147928128
