,time,E1,S1,E2,S2,E3,S3,E4,S4,E5,S5,E6,S6,RE,R,E3Solid,S3Solid,E3Coh,S3Coh,E5solid,S5solid,E5coh,S5coh,E6solid,S6solid,E6coh,S6coh,TotalVolumecoh,TotalVolume,TotalVolumetraction
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.960003852844,129.960003852844
1,0.000509873905684799,-1.9669448864029087e-05,-3.1179702034212675,1.9669714715672988e-05,0.15309610207336558,5.784999952303704e-09,-0.0005326694320422478,1.5576270471977876e-18,3.965728849705829e-17,-4.0531850015098356e-23,-1.2641966737770433e-19,-3.350081480839762e-23,1.3976043629695956e-20,2.78169899355923e-05,3.12172658790446,2.850135828361177e-07,-0.0005047465753340512,-2.79228582883814e-07,-2.7922856708196674e-05,0.0,-1.0842021724855044e-19,-4.0531850015098356e-23,-1.7999450129153882e-20,0.0,0.0,-3.350081480839762e-23,1.3976043629695956e-20,0.90966726327315,129.960037469864,130.869704733137
2,0.00100239145103842,-0.0001228706669797809,-19.48103332688052,0.00012287265245707025,0.9528676971180304,1.6235494537046147e-07,-0.011034684093778429,-6.890618526664807e-17,-4.2617261478974326e-13,-1.1723333036693542e-18,1.5662632679675848e-13,-2.423941115703953e-16,2.9772438905369255e-12,0.000173766843457031,19.5043261379493,1.2376001415813606e-06,-0.010927160152855784,-1.0752451962108993e-06,-0.00010752394092264535,-8.952079461293887e-20,4.7015343007661414e-15,-1.0828125090564153e-18,1.5192479249599234e-13,-2.8679397393507737e-16,2.953014243724239e-12,4.439986236468207e-17,2.4229646812686488e-14,0.9095416336786,129.960160672665,130.869702306343
3,0.00150822044815868,-0.0002483768163989512,-39.38178525520303,0.0002483576797412432,1.923925044636843,3.977925690069434e-07,-0.02667317162490751,-1.2429577428323929e-15,3.011870937927926e-12,-1.6359822827098356e-14,8.753255766138943e-10,1.1533080752667283e-13,-3.819536033941882e-11,0.000351244556185374,39.4287611892942,2.2038270379964548e-06,-0.02649256874710653,-1.8060344689895113e-06,-0.00018060287780097967,-4.6915337467173794e-15,8.722350804948528e-10,-1.1668289080380977e-14,3.090496119041437e-12,1.0257790048319965e-13,-3.612675664264181e-11,1.2752907043473187e-14,-2.068603696777011e-12,0.90941385505721,129.960280835629,130.869694690686
4,0.00200073793530464,-0.0003705958450426386,-58.76066524664775,0.0003705214860086123,2.8698062434335703,6.514484474305331e-07,-0.040452734270089906,3.521142051070549e-13,-1.0048876831794912e-07,-3.132039731938961e-09,-3.320591070901302e-05,-1.3882572079525887e-13,2.2385433337897517e-09,0.000524049497997839,58.8307165053109,3.2616829633852244e-06,-0.04019171006292749,-2.6102345159546912e-06,-0.00026102420716241775,-6.308773411561491e-09,-3.384125645911041e-05,3.17673367962253e-09,6.353457500973857e-07,3.987602527685864e-13,2.347689340783006e-09,-5.375859735638453e-13,-1.091460069932543e-10,0.909274187171832,129.960409075022,130.869683262194
5,0.0025065669324249,-0.0004961262402230682,-78.66677906311949,0.0004959579880395297,3.8392514663967914,8.854683918795061e-07,-0.05823602152667628,-3.598401491810903e-13,-6.499014606793958e-06,-1.126467376683856e-08,-0.0008675826865713231,5.1867456110370944e-11,2.429154288839224e-07,0.000701510054325142,78.7604302437133,4.110422125624217e-06,-0.05791352401031593,-3.2249537337447108e-06,-0.0003224975163603483,-2.2789822078715047e-08,-0.0008698877163492292,1.1525148311876487e-08,2.305029777906133e-06,6.122204932024133e-11,2.448001162315633e-07,-9.354593209870385e-12,-1.884687347640926e-09,0.909161963034421,129.960505843163,130.869667806197
6,0.00301239569671452,-0.0006216824792137704,-98.57524867738054,0.0006213680683137779,4.809707048920391,8.573781845569633e-07,-0.07292538226609117,4.853664578240591e-12,1.1060747673265374e-05,2.022229284117007e-08,0.00021206227402338694,1.9032464877946322e-10,1.641957030648285e-06,0.000878969918022059,98.6925440540486,5.2013836631056636e-06,-0.0724909827751351,-4.3440054785487e-06,-0.00043439949095606945,4.075435823262881e-08,0.00021616863813677398,-2.0532065391458737e-08,-4.106364113387042e-06,4.258330202015469e-10,1.689118630812561e-06,-2.3550837142208366e-10,-4.7161600164275886e-08,0.909019540529698,129.960629969835,130.869649510365
7,0.0035049133002758,-0.0007439432937909057,-117.96111424128313,0.0007434560351141328,5.754764147947677,7.364351434846054e-07,-0.08631273969445577,-1.7639127225024944e-12,1.9615796624234725e-05,-1.2728496512482793e-07,0.0006260922744775089,8.603871076793381e-10,7.166627406176263e-06,0.0010517504737641,118.101436205175,6.3429539540119835e-06,-0.08575209236154585,-5.606518810527378e-06,-0.0005606473329099193,-2.531215908057146e-07,0.0006009251295436152,1.2583662568088667e-07,2.5167144933893756e-05,1.8475968211517245e-09,7.364351419574829e-06,-9.872097134723864e-10,-1.9772401339856585e-07,0.90887074964121,129.960758030415,130.869628780056
8,0.00401135720312595,-0.0008696752846245127,-137.89992303466295,0.0008689728615315426,6.724171237799795,5.246882813427308e-07,-0.10463166368462398,-1.6179184343572657e-10,-6.728031834319861e-05,-1.2622927550803218e-08,0.0010592087701858178,8.865818093204269e-10,5.603035409920224e-06,0.00122941010660519,138.063804817601,7.214697755366512e-06,-0.10396265952695206,-6.690009474023781e-06,-0.000669004157671918,-2.5697129806687206e-08,0.001056594549421834,1.3074202255883988e-08,2.614220763983658e-06,1.433409771753038e-09,5.713220426480363e-06,-5.468279624326111e-10,-1.1018501656013959e-07,0.90875767194666,129.96084612608,130.869603798026
9,0.00450387690216303,-0.0009919736670092939,-157.29140385247092,0.0009910178453134408,7.66894604831814,2.257397635448467e-07,-0.11726426422429433,-4.651559590230189e-10,-0.00044411219450470193,-3.3176984441178336e-08,-0.0008155180165232389,5.820996739543492e-10,3.392725755739014e-06,0.00140218692685008,157.478291237691,8.446617840654069e-06,-0.11644217703896981,-8.220878077109222e-06,-0.0008220871853245187,-6.622506256616166e-08,-0.0008221279449144178,3.304807812498333e-08,6.609928391178906e-06,8.618227366500695e-10,3.4498351172928513e-06,-2.7972306269572033e-10,-5.710936155383739e-08,0.908598124980927,129.960977733135,130.869575858116
